id,RANK,MRR,nDCG,P@1,P@5
695,askerFeedback_cos,0.125,0.470532276293,0.0,0.0
695,favorite_url,0.333333333333,0.504628664464,0.0,0.2
695,sentimentAsker,0.142857142857,0.484885978521,0.0,0.0
698,askerFeedback,1.0,0.958638134911,1.0,0.8
698,sentiment,1.0,0.965787814136,1.0,1.0
698,cos,1.0,0.958638134911,1.0,0.8
698,url,1.0,0.966009269016,1.0,0.8
698,replies,1.0,0.965787814136,1.0,1.0
698,sentiment_url,1.0,0.970103224685,1.0,1.0
698,favoriteAsker,1.0,0.958638134911,1.0,0.8
698,askerFeedback_url,1.0,0.970103224685,1.0,1.0
698,singleTweet,1.0,0.958638134911,1.0,0.8
698,favorite,1.0,0.958638134911,1.0,0.8
698,askerFeedback_cos,1.0,0.965787814136,1.0,1.0
698,favorite_url,1.0,0.970103224685,1.0,1.0
698,sentimentAsker,1.0,0.958638134911,1.0,0.8
542,askerFeedback,0.2,0.455605149587,0.0,0.2
542,sentiment,0.2,0.455605149587,0.0,0.2
542,cos,0.2,0.455605149587,0.0,0.2
542,url,1.0,0.806573596383,1.0,0.2
542,replies,0.2,0.455605149587,0.0,0.2
542,sentiment_url,1.0,0.806573596383,1.0,0.2
542,favoriteAsker,0.2,0.455605149587,0.0,0.2
542,askerFeedback_url,1.0,0.806573596383,1.0,0.2
542,singleTweet,0.2,0.455605149587,0.0,0.2
542,favorite,0.2,0.455605149587,0.0,0.2
542,askerFeedback_cos,0.2,0.455605149587,0.0,0.2
542,favorite_url,1.0,0.806573596383,1.0,0.2
542,sentimentAsker,0.2,0.455605149587,0.0,0.2
543,askerFeedback,0.1,0.432101347634,0.0,0.0
543,sentiment,0.5,0.548538296776,0.0,0.2
543,cos,0.1,0.432101347634,0.0,0.0
543,url,0.1,0.440376289248,0.0,0.0
543,replies,1.0,0.660219844096,1.0,0.2
543,sentiment_url,1.0,0.661612854956,1.0,0.2
543,favoriteAsker,0.1,0.432101347634,0.0,0.0
543,askerFeedback_url,1.0,0.661612854956,1.0,0.2
543,singleTweet,0.142857142857,0.432549493992,0.0,0.0
543,favorite,0.1,0.432101347634,0.0,0.0
543,askerFeedback_cos,1.0,0.660219844096,1.0,0.2
543,favorite_url,1.0,0.661612854956,1.0,0.2
543,sentimentAsker,0.1,0.432101347634,0.0,0.0
541,askerFeedback,0.5,0.517297452743,0.0,0.2
541,sentiment,1.0,0.877215315338,1.0,0.4
541,cos,0.5,0.517297452743,0.0,0.2
541,url,0.047619047619,0.267939116822,0.0,0.0
541,replies,1.0,0.877215315338,1.0,0.4
541,sentiment_url,1.0,0.746877227126,1.0,0.2
541,favoriteAsker,0.5,0.517297452743,0.0,0.2
541,askerFeedback_url,1.0,0.746877227126,1.0,0.2
541,singleTweet,0.333333333333,0.435524532128,0.0,0.2
541,favorite,0.5,0.517297452743,0.0,0.2
541,askerFeedback_cos,1.0,0.877215315338,1.0,0.4
541,favorite_url,1.0,0.746877227126,1.0,0.2
541,sentimentAsker,0.5,0.517297452743,0.0,0.2
547,askerFeedback,0.0625,0.387466288009,0.0,0.0
547,sentiment,0.0416666666667,0.356691397767,0.0,0.0
547,cos,0.0769230769231,0.405777261107,0.0,0.0
547,url,0.0833333333333,0.393137656225,0.0,0.0
547,replies,0.0416666666667,0.356691397767,0.0,0.0
547,sentiment_url,0.05,0.360923221684,0.0,0.0
547,favoriteAsker,0.0714285714286,0.399106587847,0.0,0.0
547,askerFeedback_url,0.05,0.360923221684,0.0,0.0
547,singleTweet,0.0666666666667,0.390060738714,0.0,0.0
547,favorite,0.0666666666667,0.393032696874,0.0,0.0
547,askerFeedback_cos,0.0416666666667,0.356691397767,0.0,0.0
547,favorite_url,0.05,0.360923221684,0.0,0.0
547,sentimentAsker,0.0555555555556,0.378103654892,0.0,0.0
545,askerFeedback,0.5,0.459772238174,0.0,0.2
545,sentiment,0.5,0.546358005281,0.0,0.4
545,cos,0.047619047619,0.305586109134,0.0,0.0
545,url,0.142857142857,0.357472935917,0.0,0.0
545,replies,0.5,0.546358005281,0.0,0.4
545,sentiment_url,0.333333333333,0.537031395485,0.0,0.4
545,favoriteAsker,0.0454545454545,0.304016109734,0.0,0.0
545,askerFeedback_url,0.5,0.604949310377,0.0,0.4
545,singleTweet,0.0185185185185,0.240070985242,0.0,0.0
545,favorite,0.5,0.459557376066,0.0,0.2
545,askerFeedback_cos,0.5,0.569869758076,0.0,0.4
545,favorite_url,0.5,0.581437557583,0.0,0.4
545,sentimentAsker,0.333333333333,0.413745554137,0.0,0.2
549,askerFeedback,1.0,1.0,1.0,0
549,sentiment,1.0,1.0,1.0,0
549,cos,1.0,1.0,1.0,0
549,url,1.0,1.0,1.0,0
549,replies,1.0,1.0,1.0,0
549,sentiment_url,1.0,1.0,1.0,0
549,favoriteAsker,1.0,1.0,1.0,0
549,askerFeedback_url,1.0,1.0,1.0,0
549,singleTweet,1.0,1.0,1.0,0
549,favorite,1.0,1.0,1.0,0
549,askerFeedback_cos,1.0,1.0,1.0,0
549,favorite_url,1.0,1.0,1.0,0
549,sentimentAsker,1.0,1.0,1.0,0
416,askerFeedback,0.125,0.378002100397,0.0,0.0
416,sentiment,0.1,0.348272370852,0.0,0.0
416,cos,0.142857142857,0.397808801206,0.0,0.0
416,url,0.142857142857,0.325932613186,0.0,0.0
416,replies,0.1,0.348272370852,0.0,0.0
416,sentiment_url,0.1,0.296777863763,0.0,0.0
416,favoriteAsker,0.142857142857,0.397808801206,0.0,0.0
416,askerFeedback_url,0.1,0.296777863763,0.0,0.0
416,singleTweet,0.5,0.693426403617,0.0,0.4
416,favorite,0.142857142857,0.397808801206,0.0,0.0
416,askerFeedback_cos,0.1,0.348272370852,0.0,0.0
416,favorite_url,0.1,0.296777863763,0.0,0.0
416,sentimentAsker,0.125,0.378002100397,0.0,0.0
417,askerFeedback,0.1,0.289064826318,0.0,0.0
417,sentiment,0.1,0.289064826318,0.0,0.0
417,cos,0.1,0.289064826318,0.0,0.0
417,url,0.1,0.289064826318,0.0,0.0
417,replies,0.1,0.289064826318,0.0,0.0
417,sentiment_url,0.1,0.289064826318,0.0,0.0
417,favoriteAsker,0.1,0.289064826318,0.0,0.0
417,askerFeedback_url,0.1,0.289064826318,0.0,0.0
417,singleTweet,0.142857142857,0.333333333333,0.0,0.0
417,favorite,0.1,0.289064826318,0.0,0.0
417,askerFeedback_cos,0.1,0.289064826318,0.0,0.0
417,favorite_url,0.1,0.289064826318,0.0,0.0
417,sentimentAsker,0.1,0.289064826318,0.0,0.0
411,askerFeedback,0.333333333333,0.570641718955,0.0,0.4
411,sentiment,0.333333333333,0.570641718955,0.0,0.4
411,cos,0.333333333333,0.570641718955,0.0,0.4
411,url,0.333333333333,0.570641718955,0.0,0.4
411,replies,0.333333333333,0.570641718955,0.0,0.4
411,sentiment_url,0.333333333333,0.570641718955,0.0,0.4
411,favoriteAsker,0.333333333333,0.570641718955,0.0,0.4
411,askerFeedback_url,0.333333333333,0.570641718955,0.0,0.4
411,singleTweet,0.333333333333,0.570641718955,0.0,0.4
411,favorite,0.333333333333,0.570641718955,0.0,0.4
411,askerFeedback_cos,0.333333333333,0.570641718955,0.0,0.4
411,favorite_url,0.333333333333,0.570641718955,0.0,0.4
411,sentimentAsker,0.333333333333,0.570641718955,0.0,0.4
413,askerFeedback,1.0,1.0,1.0,0.6
413,sentiment,1.0,1.0,1.0,0.6
413,cos,1.0,0.946902429526,1.0,0.6
413,url,0.5,0.732828620478,0.0,0.6
413,replies,1.0,1.0,1.0,0.6
413,sentiment_url,1.0,0.906025435535,1.0,0.6
413,favoriteAsker,1.0,1.0,1.0,0.6
413,askerFeedback_url,1.0,0.906025435535,1.0,0.6
413,singleTweet,1.0,0.906025435535,1.0,0.6
413,favorite,1.0,1.0,1.0,0.6
413,askerFeedback_cos,1.0,1.0,1.0,0.6
413,favorite_url,1.0,0.906025435535,1.0,0.6
413,sentimentAsker,1.0,0.946902429526,1.0,0.6
1384,askerFeedback,0.111111111111,0.341515641157,0.0,0.0
1384,sentiment,0.1,0.330526084975,0.0,0.0
1384,cos,0.111111111111,0.341515641157,0.0,0.0
1384,url,0.142857142857,0.348722711971,0.0,0.0
1384,replies,0.1,0.330526084975,0.0,0.0
1384,sentiment_url,0.142857142857,0.348722711971,0.0,0.0
1384,favoriteAsker,0.111111111111,0.341515641157,0.0,0.0
1384,askerFeedback_url,0.142857142857,0.348722711971,0.0,0.0
1384,singleTweet,0.0909090909091,0.324319882259,0.0,0.0
1384,favorite,0.111111111111,0.341515641157,0.0,0.0
1384,askerFeedback_cos,0.1,0.330526084975,0.0,0.0
1384,favorite_url,0.142857142857,0.348722711971,0.0,0.0
1384,sentimentAsker,0.111111111111,0.341515641157,0.0,0.0
1382,askerFeedback,1.0,1.0,1.0,0
1382,sentiment,1.0,1.0,1.0,0
1382,cos,1.0,1.0,1.0,0
1382,url,1.0,1.0,1.0,0
1382,replies,1.0,1.0,1.0,0
1382,sentiment_url,1.0,1.0,1.0,0
1382,favoriteAsker,1.0,1.0,1.0,0
1382,askerFeedback_url,1.0,1.0,1.0,0
1382,singleTweet,1.0,1.0,1.0,0
1382,favorite,1.0,1.0,1.0,0
1382,askerFeedback_cos,1.0,1.0,1.0,0
1382,favorite_url,1.0,1.0,1.0,0
1382,sentimentAsker,1.0,1.0,1.0,0
1383,askerFeedback,0.0357142857143,0.20584683246,0.0,0.0
1383,sentiment,0.03125,0.198239863171,0.0,0.0
1383,cos,0.0357142857143,0.20584683246,0.0,0.0
1383,url,0.0714285714286,0.25595802481,0.0,0.0
1383,replies,0.03125,0.198239863171,0.0,0.0
1383,sentiment_url,0.0555555555556,0.235408913367,0.0,0.0
1383,favoriteAsker,0.0357142857143,0.20584683246,0.0,0.0
1383,askerFeedback_url,0.0555555555556,0.235408913367,0.0,0.0
1383,singleTweet,0.0344827586207,0.203795047091,0.0,0.0
1383,favorite,0.0344827586207,0.203795047091,0.0,0.0
1383,askerFeedback_cos,0.03125,0.198239863171,0.0,0.0
1383,favorite_url,0.0555555555556,0.235408913367,0.0,0.0
1383,sentimentAsker,0.0344827586207,0.203795047091,0.0,0.0
369,askerFeedback,1.0,1.0,1.0,0
369,sentiment,1.0,1.0,1.0,0
369,cos,1.0,1.0,1.0,0
369,url,1.0,1.0,1.0,0
369,replies,1.0,1.0,1.0,0
369,sentiment_url,1.0,1.0,1.0,0
369,favoriteAsker,1.0,1.0,1.0,0
369,askerFeedback_url,1.0,1.0,1.0,0
369,singleTweet,1.0,1.0,1.0,0
369,favorite,1.0,1.0,1.0,0
369,askerFeedback_cos,1.0,1.0,1.0,0
369,favorite_url,1.0,1.0,1.0,0
369,sentimentAsker,1.0,1.0,1.0,0
366,askerFeedback,0.03125,0.239249165896,0.0,0.0
366,sentiment,0.0285714285714,0.235434919992,0.0,0.0
366,cos,0.0322580645161,0.241228294938,0.0,0.0
366,url,1.0,0.73174604915,1.0,0.2
366,replies,0.0285714285714,0.235434919992,0.0,0.0
366,sentiment_url,0.2,0.354033776376,0.0,0.2
366,favoriteAsker,0.0322580645161,0.241228294938,0.0,0.0
366,askerFeedback_url,0.2,0.354033776376,0.0,0.2
366,singleTweet,0.0333333333333,0.244284413809,0.0,0.0
366,favorite,0.0285714285714,0.235434919992,0.0,0.0
366,askerFeedback_cos,0.0285714285714,0.235434919992,0.0,0.0
366,favorite_url,0.2,0.354033776376,0.0,0.2
366,sentimentAsker,0.030303030303,0.237357276616,0.0,0.0
367,askerFeedback,0.025641025641,0.31014283404,0.0,0.0
367,sentiment,0.0243902439024,0.306555694996,0.0,0.0
367,cos,0.025641025641,0.31014283404,0.0,0.0
367,url,0.047619047619,0.356313811399,0.0,0.0
367,replies,0.0243902439024,0.306555694996,0.0,0.0
367,sentiment_url,0.0416666666667,0.34505169829,0.0,0.0
367,favoriteAsker,0.025641025641,0.31014283404,0.0,0.0
367,askerFeedback_url,0.0416666666667,0.34505169829,0.0,0.0
367,singleTweet,0.0285714285714,0.317171781737,0.0,0.0
367,favorite,0.025,0.308318803577,0.0,0.0
367,askerFeedback_cos,0.0243902439024,0.306555694996,0.0,0.0
367,favorite_url,0.0416666666667,0.34505169829,0.0,0.0
367,sentimentAsker,0.025,0.308318803577,0.0,0.0
362,askerFeedback,1.0,0.811252376321,1.0,0.6
362,sentiment,1.0,0.811252376321,1.0,0.6
362,cos,1.0,0.712175456622,1.0,0.4
362,url,0.0454545454545,0.324832814313,0.0,0.0
362,replies,1.0,0.811252376321,1.0,0.6
362,sentiment_url,1.0,0.574637115242,1.0,0.2
362,favoriteAsker,1.0,0.811252376321,1.0,0.6
362,askerFeedback_url,1.0,0.574637115242,1.0,0.2
362,singleTweet,1.0,0.724455128089,1.0,0.4
362,favorite,1.0,0.811252376321,1.0,0.6
362,askerFeedback_cos,1.0,0.811252376321,1.0,0.6
362,favorite_url,1.0,0.574637115242,1.0,0.2
362,sentimentAsker,1.0,0.712175456622,1.0,0.4
363,askerFeedback,0.125,0.315464876786,0.0,0.0
363,sentiment,0.125,0.315464876786,0.0,0.0
363,cos,0.125,0.315464876786,0.0,0.0
363,url,0.0909090909091,0.278942945651,0.0,0.0
363,replies,0.125,0.315464876786,0.0,0.0
363,sentiment_url,0.0909090909091,0.278942945651,0.0,0.0
363,favoriteAsker,0.125,0.315464876786,0.0,0.0
363,askerFeedback_url,0.0909090909091,0.278942945651,0.0,0.0
363,singleTweet,0.0714285714286,0.25595802481,0.0,0.0
363,favorite,0.125,0.315464876786,0.0,0.0
363,askerFeedback_cos,0.125,0.315464876786,0.0,0.0
363,favorite_url,0.0909090909091,0.278942945651,0.0,0.0
363,sentimentAsker,0.125,0.315464876786,0.0,0.0
360,askerFeedback,0.0769230769231,0.295661233117,0.0,0.0
360,sentiment,0.0769230769231,0.295661233117,0.0,0.0
360,cos,0.0909090909091,0.305540708974,0.0,0.0
360,url,0.5,0.479241269047,0.0,0.2
360,replies,0.0769230769231,0.295661233117,0.0,0.0
360,sentiment_url,0.166666666667,0.347106946667,0.0,0.0
360,favoriteAsker,0.0769230769231,0.295661233117,0.0,0.0
360,askerFeedback_url,0.166666666667,0.347106946667,0.0,0.0
360,singleTweet,0.0909090909091,0.303307384092,0.0,0.0
360,favorite,0.0769230769231,0.295661233117,0.0,0.0
360,askerFeedback_cos,0.0769230769231,0.295661233117,0.0,0.0
360,favorite_url,0.166666666667,0.347106946667,0.0,0.0
360,sentimentAsker,0.0833333333333,0.30031773284,0.0,0.0
380,askerFeedback,1.0,1.0,1.0,0.4
380,sentiment,1.0,1.0,1.0,0.4
380,cos,1.0,1.0,1.0,0.4
380,url,0.166666666667,0.422789834407,0.0,0.0
380,replies,1.0,1.0,1.0,0.4
380,sentiment_url,0.166666666667,0.422789834407,0.0,0.0
380,favoriteAsker,1.0,1.0,1.0,0.4
380,askerFeedback_url,0.166666666667,0.422789834407,0.0,0.0
380,singleTweet,1.0,1.0,1.0,0.4
380,favorite,1.0,1.0,1.0,0.4
380,askerFeedback_cos,1.0,1.0,1.0,0.4
380,favorite_url,0.166666666667,0.422789834407,0.0,0.0
380,sentimentAsker,1.0,1.0,1.0,0.4
381,askerFeedback,0.0322580645161,0.318088982972,0.0,0.0
381,sentiment,1.0,0.587852661475,1.0,0.2
381,cos,0.0333333333333,0.320341310056,0.0,0.0
381,url,0.047619047619,0.338463213731,0.0,0.0
381,replies,1.0,0.587852661475,1.0,0.2
381,sentiment_url,0.333333333333,0.437173862625,0.0,0.2
381,favoriteAsker,0.0333333333333,0.320341310056,0.0,0.0
381,askerFeedback_url,0.5,0.481580024723,0.0,0.2
381,singleTweet,0.0322580645161,0.309911836372,0.0,0.0
381,favorite,1.0,0.591042337691,1.0,0.2
381,askerFeedback_cos,0.5,0.462678720936,0.0,0.2
381,favorite_url,1.0,0.606753965262,1.0,0.2
381,sentimentAsker,0.03125,0.315927528887,0.0,0.0
386,askerFeedback,0.166666666667,0.461287642191,0.0,0.0
386,sentiment,0.166666666667,0.461287642191,0.0,0.0
386,cos,0.333333333333,0.554315151118,0.0,0.4
386,url,1.0,0.921763691212,1.0,0.8
386,replies,0.166666666667,0.461287642191,0.0,0.0
386,sentiment_url,0.2,0.534402249779,0.0,0.2
386,favoriteAsker,0.25,0.511879542479,0.0,0.4
386,askerFeedback_url,0.2,0.534402249779,0.0,0.2
386,singleTweet,0.125,0.413309478944,0.0,0.0
386,favorite,0.2,0.482888656067,0.0,0.2
386,askerFeedback_cos,0.166666666667,0.461287642191,0.0,0.0
386,favorite_url,0.2,0.534402249779,0.0,0.2
386,sentimentAsker,0.2,0.482888656067,0.0,0.2
259,askerFeedback,1.0,0.98251268281,1.0,1.0
259,sentiment,0.333333333333,0.723906717489,0.0,0.2
259,cos,1.0,0.98251268281,1.0,1.0
259,url,0.333333333333,0.704868865777,0.0,0.2
259,replies,0.333333333333,0.737812216685,0.0,0.4
259,sentiment_url,1.0,0.816587313045,1.0,0.4
259,favoriteAsker,1.0,0.98251268281,1.0,1.0
259,askerFeedback_url,0.333333333333,0.723223430582,0.0,0.4
259,singleTweet,1.0,0.979980303059,1.0,1.0
259,favorite,0.5,0.806255751184,0.0,0.6
259,askerFeedback_cos,0.333333333333,0.737812216685,0.0,0.4
259,favorite_url,0.5,0.739488539784,0.0,0.4
259,sentimentAsker,1.0,0.988568987618,1.0,1.0
252,askerFeedback,0.2,0.363412120232,0.0,0.2
252,sentiment,0.142857142857,0.328145598389,0.0,0.0
252,cos,0.333333333333,0.435524532128,0.0,0.2
252,url,0.0555555555556,0.264861527392,0.0,0.0
252,replies,0.142857142857,0.328145598389,0.0,0.0
252,sentiment_url,0.0454545454545,0.252381281893,0.0,0.0
252,favoriteAsker,0.2,0.363412120232,0.0,0.2
252,askerFeedback_url,0.0454545454545,0.252381281893,0.0,0.0
252,singleTweet,1.0,0.738103553789,1.0,0.2
252,favorite,0.2,0.363412120232,0.0,0.2
252,askerFeedback_cos,0.142857142857,0.328145598389,0.0,0.0
252,favorite_url,0.0454545454545,0.252381281893,0.0,0.0
252,sentimentAsker,0.2,0.363412120232,0.0,0.2
253,askerFeedback,0.5,0.538162737574,0.0,0.2
253,sentiment,0.5,0.538162737574,0.0,0.2
253,cos,0.5,0.538162737574,0.0,0.2
253,url,0.5,0.65403936434,0.0,0.4
253,replies,0.5,0.538162737574,0.0,0.2
253,sentiment_url,0.5,0.65403936434,0.0,0.4
253,favoriteAsker,0.5,0.538162737574,0.0,0.2
253,askerFeedback_url,0.5,0.65403936434,0.0,0.4
253,singleTweet,0.5,0.5492143489,0.0,0.2
253,favorite,0.5,0.538162737574,0.0,0.2
253,askerFeedback_cos,0.5,0.538162737574,0.0,0.2
253,favorite_url,0.5,0.65403936434,0.0,0.4
253,sentimentAsker,0.5,0.538162737574,0.0,0.2
256,askerFeedback,0.5,0.575024856617,0.0,0.2
256,sentiment,0.5,0.575024856617,0.0,0.2
256,cos,0.5,0.575024856617,0.0,0.2
256,url,0.2,0.449698403818,0.0,0.2
256,replies,0.5,0.575024856617,0.0,0.2
256,sentiment_url,0.2,0.449698403818,0.0,0.2
256,favoriteAsker,0.5,0.575024856617,0.0,0.2
256,askerFeedback_url,0.2,0.449698403818,0.0,0.2
256,singleTweet,0.5,0.625664658986,0.0,0.4
256,favorite,0.5,0.575024856617,0.0,0.2
256,askerFeedback_cos,0.5,0.575024856617,0.0,0.2
256,favorite_url,0.2,0.449698403818,0.0,0.2
256,sentimentAsker,0.5,0.575024856617,0.0,0.2
254,askerFeedback,0.333333333333,0.576222408567,0.0,0.2
254,sentiment,0.333333333333,0.575737926822,0.0,0.2
254,cos,0.333333333333,0.559863746176,0.0,0.2
254,url,0.25,0.599547661537,0.0,0.4
254,replies,1.0,0.669101809285,1.0,0.2
254,sentiment_url,0.5,0.653683092592,0.0,0.4
254,favoriteAsker,0.333333333333,0.576222408567,0.0,0.2
254,askerFeedback_url,0.333333333333,0.616290260977,0.0,0.4
254,singleTweet,0.333333333333,0.56249949831,0.0,0.2
254,favorite,1.0,0.706503771725,1.0,0.4
254,askerFeedback_cos,0.333333333333,0.593914609608,0.0,0.4
254,favorite_url,1.0,0.70965414344,1.0,0.4
254,sentimentAsker,0.5,0.611622112747,0.0,0.4
167,askerFeedback,1.0,0.866714734933,1.0,0.6
167,sentiment,0.333333333333,0.727925815991,0.0,0.4
167,cos,0.333333333333,0.748112865011,0.0,0.6
167,url,0.166666666667,0.682845719721,0.0,0.0
167,replies,1.0,0.867865507281,1.0,0.8
167,sentiment_url,1.0,0.850836512415,1.0,0.8
167,favoriteAsker,1.0,0.82877565729,1.0,0.6
167,askerFeedback_url,1.0,0.850836512415,1.0,0.8
167,singleTweet,0.333333333333,0.716583138373,0.0,0.6
167,favorite,1.0,0.82877565729,1.0,0.6
167,askerFeedback_cos,1.0,0.867865507281,1.0,0.8
167,favorite_url,1.0,0.850836512415,1.0,0.8
167,sentimentAsker,1.0,0.83013440616,1.0,0.6
160,askerFeedback,0.333333333333,0.889719353355,0.0,0.6
160,sentiment,1.0,0.931221158249,1.0,0.6
160,cos,0.333333333333,0.889719353355,0.0,0.6
160,url,0.5,0.921648524097,0.0,0.8
160,replies,1.0,0.931221158249,1.0,0.6
160,sentiment_url,1.0,0.952755117297,1.0,0.8
160,favoriteAsker,0.333333333333,0.889719353355,0.0,0.6
160,askerFeedback_url,1.0,0.952755117297,1.0,0.8
160,singleTweet,0.333333333333,0.890194176157,0.0,0.6
160,favorite,0.333333333333,0.889719353355,0.0,0.6
160,askerFeedback_cos,1.0,0.931221158249,1.0,0.6
160,favorite_url,1.0,0.952755117297,1.0,0.8
160,sentimentAsker,0.333333333333,0.889719353355,0.0,0.6
162,askerFeedback,0.333333333333,0.695090588481,0.0,0.6
162,sentiment,0.333333333333,0.695090588481,0.0,0.6
162,cos,0.5,0.763138330685,0.0,0.8
162,url,1.0,0.788374466346,1.0,0.4
162,replies,0.333333333333,0.695090588481,0.0,0.6
162,sentiment_url,0.5,0.684098409052,0.0,0.2
162,favoriteAsker,0.5,0.763138330685,0.0,0.8
162,askerFeedback_url,0.5,0.684098409052,0.0,0.2
162,singleTweet,0.5,0.782059406935,0.0,0.8
162,favorite,0.5,0.763138330685,0.0,0.8
162,askerFeedback_cos,0.333333333333,0.695090588481,0.0,0.6
162,favorite_url,0.5,0.684098409052,0.0,0.2
162,sentimentAsker,0.333333333333,0.695090588481,0.0,0.6
1090,askerFeedback,0.166666666667,0.558579916822,0.0,0.0
1090,sentiment,0.5,0.630020221731,0.0,0.4
1090,cos,0.2,0.577488334855,0.0,0.2
1090,url,0.125,0.538258867696,0.0,0.0
1090,replies,1.0,0.720894790884,1.0,0.4
1090,sentiment_url,0.5,0.620824235739,0.0,0.4
1090,favoriteAsker,0.166666666667,0.558579916822,0.0,0.0
1090,askerFeedback_url,0.5,0.630469482467,0.0,0.4
1090,singleTweet,0.111111111111,0.514648819286,0.0,0.0
1090,favorite,0.5,0.674270463165,0.0,0.4
1090,askerFeedback_cos,0.5,0.639665468459,0.0,0.4
1090,favorite_url,0.5,0.645727001246,0.0,0.4
1090,sentimentAsker,0.5,0.605065934793,0.0,0.2
1098,askerFeedback,1.0,1.0,1.0,1.0
1098,sentiment,1.0,1.0,1.0,1.0
1098,cos,1.0,1.0,1.0,1.0
1098,url,1.0,1.0,1.0,1.0
1098,replies,1.0,1.0,1.0,1.0
1098,sentiment_url,1.0,1.0,1.0,1.0
1098,favoriteAsker,1.0,1.0,1.0,1.0
1098,askerFeedback_url,1.0,1.0,1.0,1.0
1098,singleTweet,1.0,1.0,1.0,1.0
1098,favorite,1.0,1.0,1.0,1.0
1098,askerFeedback_cos,1.0,1.0,1.0,1.0
1098,favorite_url,1.0,1.0,1.0,1.0
1098,sentimentAsker,1.0,1.0,1.0,1.0
1099,askerFeedback,0.0714285714286,0.25595802481,0.0,0.0
1099,sentiment,0.0666666666667,0.25,0.0,0.0
1099,cos,0.0714285714286,0.25595802481,0.0,0.0
1099,url,0.166666666667,0.356207187108,0.0,0.0
1099,replies,0.0666666666667,0.25,0.0,0.0
1099,sentiment_url,0.125,0.315464876786,0.0,0.0
1099,favoriteAsker,0.0714285714286,0.25595802481,0.0,0.0
1099,askerFeedback_url,0.125,0.315464876786,0.0,0.0
1099,singleTweet,0.0666666666667,0.25,0.0,0.0
1099,favorite,0.0666666666667,0.25,0.0,0.0
1099,askerFeedback_cos,0.0666666666667,0.25,0.0,0.0
1099,favorite_url,0.125,0.315464876786,0.0,0.0
1099,sentimentAsker,0.0666666666667,0.25,0.0,0.0
803,askerFeedback,1.0,0.944724987476,1.0,0.8
803,sentiment,1.0,0.949822756236,1.0,0.8
803,cos,0.333333333333,0.855063481333,0.0,0.6
803,url,0.5,0.824126105409,0.0,0.6
803,replies,1.0,0.942989338046,1.0,0.8
803,sentiment_url,1.0,0.941999423931,1.0,1.0
803,favoriteAsker,1.0,0.899231213875,1.0,0.4
803,askerFeedback_url,1.0,0.934962502957,1.0,0.8
803,singleTweet,0.25,0.805370200698,0.0,0.2
803,favorite,1.0,0.937587594448,1.0,0.8
803,askerFeedback_cos,1.0,0.954142593909,1.0,0.8
803,favorite_url,1.0,0.934962502957,1.0,0.8
803,sentimentAsker,1.0,0.961835526873,1.0,1.0
802,askerFeedback,1.0,0.925206546742,1.0,0.8
802,sentiment,1.0,0.952356301344,1.0,0.8
802,cos,1.0,0.925206546742,1.0,0.8
802,url,1.0,0.925206546742,1.0,0.8
802,replies,1.0,0.952356301344,1.0,0.8
802,sentiment_url,1.0,0.952356301344,1.0,0.8
802,favoriteAsker,1.0,0.925206546742,1.0,0.8
802,askerFeedback_url,1.0,0.952356301344,1.0,0.8
802,singleTweet,0.5,0.848675686887,0.0,0.8
802,favorite,1.0,0.925206546742,1.0,0.8
802,askerFeedback_cos,1.0,0.952356301344,1.0,0.8
802,favorite_url,1.0,0.952356301344,1.0,0.8
802,sentimentAsker,1.0,0.925206546742,1.0,0.8
801,askerFeedback,1.0,0.936337070748,1.0,0.8
801,sentiment,1.0,0.944208861372,1.0,0.8
801,cos,0.25,0.828786449038,0.0,0.4
801,url,0.333333333333,0.804253374052,0.0,0.6
801,replies,1.0,0.937375443182,1.0,0.8
801,sentiment_url,1.0,0.940278970497,1.0,1.0
801,favoriteAsker,1.0,0.886305421548,1.0,0.4
801,askerFeedback_url,1.0,0.933242049523,1.0,0.8
801,singleTweet,0.25,0.805370200698,0.0,0.2
801,favorite,1.0,0.92835552639,1.0,0.8
801,askerFeedback_cos,1.0,0.948528699046,1.0,0.8
801,favorite_url,1.0,0.933242049523,1.0,0.8
801,sentimentAsker,1.0,0.953499292133,1.0,1.0
800,askerFeedback,0.333333333333,0.634837948005,0.0,0.4
800,sentiment,1.0,0.812399302945,1.0,0.6
800,cos,0.333333333333,0.634837948005,0.0,0.4
800,url,1.0,0.91956373826,1.0,0.6
800,replies,1.0,0.812399302945,1.0,0.6
800,sentiment_url,1.0,0.91956373826,1.0,0.6
800,favoriteAsker,0.333333333333,0.634837948005,0.0,0.4
800,askerFeedback_url,1.0,0.91956373826,1.0,0.6
800,singleTweet,0.333333333333,0.640534944358,0.0,0.4
800,favorite,0.333333333333,0.634837948005,0.0,0.4
800,askerFeedback_cos,1.0,0.812399302945,1.0,0.6
800,favorite_url,1.0,0.91956373826,1.0,0.6
800,sentimentAsker,1.0,0.812399302945,1.0,0.6
807,askerFeedback,0.142857142857,0.4333451883,0.0,0.0
807,sentiment,0.142857142857,0.4333451883,0.0,0.0
807,cos,0.142857142857,0.4333451883,0.0,0.0
807,url,0.333333333333,0.511558309304,0.0,0.2
807,replies,0.142857142857,0.4333451883,0.0,0.0
807,sentiment_url,0.333333333333,0.511558309304,0.0,0.2
